keyword,competitiveness,difficulty_score,organic_rank,organic_clicks,organic_ctr,paid_clicks,paid_ctr,ad_spend,ad_conversions,ad_roas,conversion_rate,cost_per_click,cost_per_acquisition,previous_recommendation,impression_share,conversion_value
Keyword_192,0.9004180571633305,0.34588305695295674,8,2602,0.1796727482397989,2154,0.22833848481104413,9704.681103352134,253,1.025618484802784,0.09585899791129465,1.3336806563044599,435.8533601363587,1,0.16675536725643014,7122.48891844014
Keyword_193,0.6331014572732679,0.6209155177674771,2,2882,0.07561982273681395,522,0.21442968127853,1132.735463592343,383,1.7292182916647532,0.15932955366382,8.590794283594091,182.92528796020838,0,0.9929545430035686,3758.8395479567384
Keyword_194,0.3390297910487007,0.04574203381251285,6,3957,0.26975240932781797,225,0.022617855474640756,2692.3641233558246,390,1.4428365094063946,0.05795742339882392,8.985337467572705,463.72021464784984,1,0.6900345561203552,9277.322797830038
Keyword_195,0.3492095746126609,0.8715368061523763,3,202,0.23721502344512443,2182,0.035059688679548326,4929.0935744513135,383,2.54897937413871,0.293536715719395,9.472408358835493,350.8352051402139,0,0.5878868582784869,944.5705126871917
Keyword_196,0.7259556788702394,0.9734889691773969,10,3014,0.2129145097688481,1716,0.14655596663298948,8368.929564576421,286,4.587968965425192,0.04129812093984822,4.035131124984015,132.30268233209148,1,0.7889486503647696,3708.041975448475
Keyword_197,0.8971102599525771,0.9688778552856915,5,2966,0.18891376794150555,2116,0.137555019107637,1645.1198806599814,175,0.9701614253928114,0.2802638004997679,2.2496899999729516,284.22203623586944,0,0.8560694437189517,7089.541234284219
Keyword_198,0.8870864242651173,0.7496518317429247,8,2850,0.26040506179902434,1577,0.1199111714774885,2776.7766350648526,125,3.74120565776328,0.2749376233067815,3.7990441028203152,268.8501279366865,1,0.8260432912402548,2259.8676566149247
Keyword_199,0.7798755458576239,0.13008624013063197,10,1802,0.07468799784739949,2218,0.10522943809950021,667.3241957744374,493,3.5927735198590747,0.16235453972765443,3.3958297526908927,73.25991675651531,0,0.11488550436088896,6564.13134229673
Keyword_200,0.6420316461542878,0.7582631959290226,1,2660,0.263201564401626,2341,0.11349051636743893,7062.792807847676,46,0.9308938939851095,0.22022397883246447,1.8439237337783148,297.66523834655396,0,0.26812710837144865,1642.1695822734594
Keyword_201,0.08413996499504883,0.02458691645880151,5,3925,0.23895276654297518,2163,0.14663150419235085,2389.7122604014053,205,4.6515758220761,0.13645400641205047,6.11194003400473,160.81888373989418,0,0.6894147719060479,559.8028486168638
Keyword_202,0.16162871409461377,0.022123551528997254,3,1154,0.2269666396524288,1138,0.01049836422401949,3892.860759202795,475,3.058124909705688,0.19271002748730706,4.818579189035426,30.912639570753203,1,0.43818341302356667,1210.1571674864886
Keyword_203,0.8985541885270792,0.32361021914954125,4,2586,0.17276414664172798,237,0.07257010579188453,4442.577455826382,436,2.136764845110579,0.1087670218521244,8.670439824007635,474.58479806474963,1,0.9842343859549962,9299.847831341347
Keyword_204,0.6064290596595899,0.48864319040466575,2,4249,0.08141080668147402,2375,0.13438713296529065,8914.226216708492,106,3.90442362572888,0.09733611573777914,0.4178848467723767,322.53773268682244,0,0.6988643133744287,5517.508829395513
Keyword_205,0.009197051616629648,0.7704074178077932,9,3904,0.13282889563764994,1497,0.1833318636816751,4119.189600409056,463,1.6581445628073532,0.17768663798915899,6.47429248279575,439.0748712760693,0,0.9608940178562858,7963.45775479649
Keyword_206,0.1014715428660321,0.6832953766065052,3,3544,0.24013548981625246,811,0.05179760617489512,1460.797948953338,274,3.620794266708442,0.1544576055133543,7.653193897264455,339.6477224815603,0,0.28130183348121446,3326.5450090505124
Keyword_207,0.6635017691080558,0.44590270637674834,2,1964,0.01921576046362409,1632,0.1412514817089839,5247.906234017809,336,0.6787004340751125,0.1780655470534945,7.618917034964239,181.70692760935592,0,0.8775613253035207,5926.586478854467
Keyword_208,0.005061583846218687,0.2736266662816659,10,3122,0.23679472308648988,1915,0.18147032413258762,9629.95036653981,122,4.277336169241724,0.09313156857323665,8.872132274245699,258.78059580276164,1,0.38921707523370286,4949.521337049916
Keyword_209,0.16080805141749865,0.9971245001577111,9,1056,0.07962051474139427,2931,0.11671063789933711,6080.779554097602,473,2.516768811595933,0.11641777122692862,7.317434054011991,339.49464637185264,1,0.9906083274140262,9457.37959402294
Keyword_210,0.5487337893665861,0.42618130223597295,7,456,0.05184966820926488,481,0.016499472080812254,9834.03833240112,133,3.3651181146107376,0.0343304085823837,9.285319610312193,480.32490097471157,1,0.2419198048658326,7475.746360541103
Keyword_211,0.6918951976926933,0.4513870243296755,6,216,0.043553382272287625,1089,0.1178243580317528,8412.662016299313,106,1.4955701891300766,0.025160147958939658,3.3933003382268256,130.56638226523975,0,0.564705836954494,7305.426314965791
Keyword_212,0.6519612595026005,0.16362382119166918,1,558,0.01790250346573638,2682,0.08114677305859674,369.2979045719939,304,3.5468317069630158,0.0835025676051747,5.081773225840276,438.11364401893826,0,0.8135600804534098,463.5326943427953
Keyword_213,0.22426930946055978,0.7948095487499294,5,1711,0.16184008071422135,2070,0.2331159058483188,6587.411957816648,328,3.9750812415197445,0.03153158920585827,0.2393886665006177,462.41851362066336,1,0.48937823254363233,5496.696690036911
Keyword_214,0.7121792213475359,0.6936822257814886,3,3714,0.07329536308118154,1051,0.03990721256279856,2874.801106803258,49,2.6294593409797944,0.0400946655040748,0.168880114302583,336.85567975618346,1,0.521275654168882,4669.914539018148
Keyword_215,0.23724908749680007,0.2207696127887604,1,3539,0.29693521207609314,2751,0.1665942293217357,5600.572387890791,336,3.2797711582780744,0.24574923756424175,2.4772535424700473,465.9769805636622,1,0.9877202159551669,9278.422666061944
Keyword_216,0.3253996981592677,0.0823810456158427,4,4908,0.17658665920293967,2170,0.022652743920280275,2800.6584574029534,94,2.5534666572007936,0.021273372134839895,1.0979912516769441,201.9499008012974,1,0.48277733527103805,2573.4198818953223
Keyword_217,0.7464914051180241,0.6804993020747131,2,730,0.04998672811324302,238,0.11708090507504715,3495.215461886851,267,4.523411161660305,0.20109341024107538,2.676092542563961,476.7430071400192,0,0.6436648905391572,2698.3345329109434
Keyword_218,0.6496328990472147,0.6545112142811352,2,2574,0.20974113683529594,180,0.14295507693281936,9232.455430424252,22,2.7404113123144365,0.08904174715646614,1.8527286158311345,352.8775241971576,0,0.14908569460763565,4113.462488815004
Keyword_219,0.8492234104941779,0.2732595269982093,3,2170,0.2703456342878203,304,0.0815091835160477,2074.365417068136,53,4.2881391906296855,0.2627482474053567,0.3823482459026176,25.792854872311892,0,0.857989072189234,2433.69713406376
Keyword_220,0.6576128923003434,0.9508635622504104,8,4727,0.22610205365718816,198,0.11921815252489226,8742.350089078047,373,4.106084262216118,0.15064776252747486,9.10211104941989,453.9020517504311,1,0.6833512440815891,1291.839178087495
Keyword_221,0.5683086033354716,0.15105789178090023,8,4407,0.03216755970143982,435,0.049252910687244966,314.2735026242631,253,2.3472716960676046,0.09861717320506945,0.18140900075002608,244.81404047143033,0,0.4636180925765322,8574.148466508008
Keyword_222,0.09367476782809248,0.4323348010426019,7,1413,0.2698064125458713,986,0.08298972387232867,917.8566183127873,452,1.5353802133586376,0.16011529134993602,7.387213228937146,232.86185746502727,1,0.11455258595906778,5582.7652440391585
Keyword_223,0.3677158030594335,0.9436159201675989,6,1381,0.24023952189938977,1112,0.15906551797844873,8548.203663428792,234,2.3273695965189694,0.12076782552312795,1.6062640805032138,285.40096995991894,1,0.6325019385341535,8613.627189565668
Keyword_224,0.26520236768172545,0.4197273169261223,9,2342,0.05590813103062816,2715,0.08243201340667722,6309.2547487828615,483,4.217978190988491,0.17364730875425075,9.13107325779604,78.94535065175782,1,0.11139204563574598,8311.34765403696
Keyword_225,0.24398964337908358,0.6385259476640855,4,1588,0.02501790773251689,928,0.22593833881812922,7474.889019015107,58,1.5243464111872655,0.04321453181464099,8.93867980193987,237.23719404086233,1,0.10108325251811612,2820.423547896711
Keyword_226,0.9730105547524456,0.3975943979627943,1,3458,0.17162006684114947,508,0.16081766983383755,2102.082531510324,163,2.859963556359872,0.2991272458156398,6.573621349055648,416.4079722752841,1,0.6544887059344192,5477.374443242739
Keyword_227,0.3930977246667604,0.27421520234867003,8,610,0.0552503852885933,1831,0.11527576442463626,5375.463721345134,258,4.127435365823364,0.13341120453204808,6.755118083025991,12.66381727307009,0,0.27011536060109886,832.1770274007046
Keyword_228,0.8920465551771133,0.9839776479598282,7,1149,0.2520313762526289,2819,0.019301664533003794,7374.820043477334,313,2.0906486380777043,0.1109868855151369,0.15285750549991658,140.09399436056378,0,0.2726987947462858,9152.518840307584
Keyword_229,0.6311386259972629,0.409334006315043,7,1953,0.11391705043478538,875,0.1298916004491211,6276.868228732523,215,3.389943366512138,0.2159608560117168,9.85022850452466,6.215020289702888,0,0.6879444092494693,4042.627150651531
Keyword_230,0.7948113035416484,0.8940992036791344,3,224,0.27473880897360686,835,0.19354629811002141,4722.2706812431825,182,1.6053420832196654,0.11553082788364641,8.790542775400562,210.77709802917494,1,0.14832746914543687,3936.7618388902138
Keyword_231,0.5026370931051921,0.22995460589108618,4,2206,0.17404956992089166,1868,0.07373382352297926,9598.24002651277,56,0.9917575041567197,0.2516495484583397,8.961551634727911,365.51617769439866,0,0.38206500532710075,3027.553706179532
Keyword_232,0.5769038846263591,0.2131047040250833,10,2280,0.06297499142950376,2128,0.20362565671570415,6764.811761199919,144,4.074729012917853,0.14173851006452332,6.626520916803632,400.3920554117411,1,0.23448871192781717,4606.6374471070385
Keyword_233,0.4925176938188639,0.03113408288451136,9,4337,0.05048367153434203,2305,0.07043362385221155,9078.430494409966,422,0.9453588053391807,0.2186719398469761,3.5133905936799117,472.86893175786827,0,0.6221587328168805,2517.5938654544807
Keyword_234,0.1952429877980445,0.651666825375885,6,4210,0.17717700689174862,155,0.2076991331081921,7300.4074106210755,89,1.7212162778581306,0.0411614327681471,8.94712162599576,306.20978342053934,1,0.6955886392546562,3748.5227279680457
Keyword_235,0.7224521152615053,0.36852634372376114,5,3970,0.23094624744010872,1651,0.030464401986802572,7357.280650690855,451,4.347992398988481,0.2553745638109824,2.9860175886968046,131.04029899318326,1,0.7490222682391392,7999.4704858488185
Keyword_236,0.2807723624408558,0.864358249839637,3,1547,0.2366366378452328,1329,0.21788409012856708,809.3825148792166,310,2.0591117918540025,0.22335821616565185,5.670844279087808,462.453234822666,0,0.3297080952267089,8342.55503585172
Keyword_237,0.02431596643145384,0.47320990669155716,9,3904,0.08996964728797156,2639,0.12980474822399932,3601.0515723208964,44,4.878704072813725,0.07139786575397004,1.0873366262044357,388.78129817078616,1,0.1803247764729256,3041.8247762851615
Keyword_238,0.6454722959071678,0.9681934279147217,5,3221,0.06923156008452856,479,0.08116902150886288,8585.110373129388,459,4.908804506482369,0.052132942826278124,9.227360738314227,289.3420990865565,0,0.17081529124770806,4690.144305527879
Keyword_239,0.17711067940704894,0.18552551570312115,5,1617,0.0148593283027909,202,0.0736271800996357,2333.712582866072,256,1.7072420920410052,0.10172478113043107,1.493627531935012,349.34190678087333,0,0.48353639360565137,8738.197762800522
Keyword_240,0.9404585843529143,0.8686231679556108,4,1201,0.2069677538483391,1101,0.11368253414328704,1163.9036029030972,20,0.684402000124507,0.2930604699492522,2.326478376731032,462.5365957286774,0,0.9512599681564435,526.7333182969713
Keyword_241,0.9539285770025874,0.7765968527917417,4,418,0.032204794945726305,2551,0.2497718795448748,3267.7995058215465,466,3.672784778924206,0.084481156624447,5.625528165469328,357.6350440940962,1,0.2959561308223222,8891.449619957853
Keyword_242,0.9148643902204485,0.770921844644052,1,4996,0.13202074851211848,61,0.06287857442501982,2212.1744700772133,20,2.5294392619175468,0.14227689059452364,7.6645207021085175,187.34538125444334,1,0.3310674412073944,2191.843456523317
Keyword_243,0.3701587002554444,0.8447832281168877,7,92,0.18448782756530588,2939,0.03477199573095991,9253.62906598362,51,0.9533877978180934,0.01870586545802753,6.23157792876936,357.94896013310284,1,0.19079992189527306,6785.392442143759
Keyword_244,0.015456616528867428,0.7610239909429989,9,1957,0.2817615940267063,2420,0.15040844049247887,8680.98675360129,337,3.6838526854011926,0.12519598357420741,2.3981257367215463,24.937690554016996,1,0.6450132465045372,5825.516963846003
Keyword_245,0.9283185625877254,0.6262203216314154,3,3540,0.1004226197171729,1830,0.1272501919456617,5001.835470526213,170,0.6402870910036456,0.17568280447559978,0.10933612102215431,196.2757031061377,0,0.7118855865524574,5529.407481892521
Keyword_246,0.42818414831731433,0.13124487768238757,2,2585,0.08243392710949073,2974,0.13580710505519378,622.8253060938415,435,4.4158851072150895,0.2864061376273099,7.595790745043648,206.12990076356175,1,0.678638087344684,8593.602247528213
Keyword_247,0.9666548190436696,0.032526179491251916,3,4223,0.19970644474296853,2531,0.1700645002137321,7148.477837470631,66,1.1239363810098668,0.1598534530326187,9.853552526519827,87.58492603831317,0,0.8750172187403031,1015.7214364466128
Keyword_248,0.9636199770892528,0.9208478478156868,1,2923,0.18957931929553867,1879,0.07411457676895583,6237.8831960492835,112,1.0729034543602625,0.24754112459152944,8.118139891030294,16.427312873126237,0,0.5377832515234646,3470.2802532563605
Keyword_249,0.8530094554673601,0.616650314520738,6,1874,0.10631183715935612,2578,0.22855959889213323,9705.841160577675,299,1.2905253408586304,0.16866701634498116,4.656045519750491,71.0237121356827,1,0.221011336690358,5382.527463447656
Keyword_250,0.2944488920695857,0.7965372909761763,7,1343,0.27914953229783807,1796,0.11456129586934968,5593.942870301066,159,4.8211986132143,0.02182765389630025,9.047295887851154,329.03764041954224,1,0.3604646176339714,8112.888539460398
Keyword_251,0.38509772860192526,0.4815223515125501,2,4819,0.25501007497199346,1464,0.04098068683419082,3370.573296795065,265,3.619262121142307,0.10135239980503447,4.157491963871665,402.13296410002533,0,0.6961869760792166,2164.4308341167152
Keyword_252,0.8511366715168569,0.11730818896239448,8,4846,0.07495493830087352,1877,0.18815170161614664,5195.026718849772,319,4.106171909586365,0.17690935727101995,5.296847434010329,494.1607288998522,1,0.6518097763674039,8029.298413742763
Keyword_253,0.31692200515627766,0.12518579220255044,6,4904,0.07935133817601171,2748,0.16434504462828406,9792.840281131117,231,2.2893574357973887,0.28567225012002606,4.823584697217264,176.44993403870467,0,0.5779028167686663,3996.3848249393573
Keyword_254,0.1694927466860925,0.6855652872289714,4,3436,0.15856710059725337,2589,0.08577841659616889,6966.660701004975,462,2.0134072737723,0.2591478043278576,4.531476339388697,301.6927150192454,1,0.7146679768198184,1889.138564336954
Keyword_255,0.5568012624583502,0.4303058948994627,5,3022,0.23433590950190888,2017,0.15916449376817166,6723.041617891241,324,1.5551780305242646,0.07622312811186581,7.7743886160096665,468.88675857348534,1,0.6736517653359694,7589.864404434827
Keyword_256,0.936154774160781,0.20052472670033672,8,3972,0.02277171002265467,1444,0.06276686952855445,2414.409081361595,67,2.66291612740584,0.07383185070555741,5.315012181967971,87.68568176238554,0,0.8931924005184565,908.9890147454782
Keyword_257,0.696029796674973,0.4915945467414369,3,1042,0.21106719458306492,849,0.11676144624172707,7438.589150430571,27,2.9832293009037585,0.06834016046303121,3.235499508049639,360.2345652396576,0,0.6274147397304669,5147.67374075443
Keyword_258,0.570061170089365,0.06420893707513409,3,2436,0.19798841024080813,250,0.22585900532015807,7505.215576422999,436,3.3429867964373994,0.2775246799277259,2.6557658598189358,378.7144729088358,0,0.8007412228305009,638.7578386188841
Keyword_259,0.09717649377076854,0.5819714019143988,4,2290,0.07712922781476658,545,0.04204821595857986,3179.716947921294,115,1.6570332679941253,0.257273184399499,0.4736984379775906,49.0428902553225,1,0.32383644036982107,3564.1785515778756
Keyword_260,0.6150072266991697,0.26899340443509767,1,1526,0.20759237383999113,1417,0.10280714799699087,4842.301185583225,50,4.768943364063458,0.23471619535335514,5.873632102642155,431.3184456656172,1,0.7103643261301612,6010.767990063927
Keyword_261,0.9900538501042633,0.7975591006371882,9,3457,0.28265312546310395,92,0.20707418193288335,2953.087296075156,180,1.2639132419321113,0.12389318312502598,2.3766180124702387,407.4869983198677,1,0.9119747065444082,5561.155414872131
Keyword_262,0.14008401523652403,0.31036195892357377,8,439,0.02356789504181287,991,0.24267781585748277,2594.463652539624,259,4.845439286448856,0.15627040424664237,1.5665258279621928,21.534488255830052,0,0.44715909510984997,4046.5541790466655
Keyword_263,0.5183296523637367,0.4552201490818012,8,1049,0.10269909603469812,960,0.11894227274123101,268.70174179235664,78,0.566852551283767,0.1446562059905943,6.572916641894008,50.08678536562548,0,0.801193768604782,4290.479939721156
Keyword_264,0.8773730719279554,0.011620539908100636,10,4670,0.13707124783324304,620,0.1316799088344034,2859.2653290867875,272,2.6650656131758055,0.08348545119221806,6.843971652433334,29.317812476466898,1,0.7523103710758918,2267.6955335076655
Keyword_265,0.7407686177542044,0.07244688779455888,6,1905,0.27078550408816,583,0.14732127082810473,5544.159799283966,107,2.0001552715245325,0.1564581333831424,7.546333433350893,170.6980482406843,0,0.15357357718464024,4558.825884241029
Keyword_266,0.697015740995268,0.3924935564066848,7,708,0.28905581951665543,2343,0.2337635539920906,25.995863614797976,450,2.5210553626861287,0.018843998877298793,5.085411273752055,257.09805038656344,1,0.623357478661665,9532.548557208342
Keyword_267,0.7024840839871093,0.4799388347171235,6,2813,0.13879342148393636,998,0.21596962983448714,2839.3586472585775,73,3.067990605413551,0.04822500831426316,8.951140591518477,268.51212533754125,0,0.21717041428072215,8504.529177837903
Keyword_268,0.35949115121975517,0.6000205481193037,9,3713,0.22750823952123544,468,0.050944269909194644,8815.289219909268,174,2.4601512110571906,0.26711098288899443,9.369793258642455,137.49504608587412,1,0.9705872550075321,1452.328690763438
Keyword_269,0.29359184426449336,0.29166257870930323,3,1531,0.16418169689170006,2183,0.114821876283298,5940.549365222535,489,2.3668108263571774,0.22798713243911273,8.092972303945645,456.24045884733573,1,0.8302667524305906,297.80787320920933
Keyword_270,0.8093611554785136,0.6949818861265425,3,3781,0.1659570510749992,1532,0.1213601027671423,6082.549612568995,183,3.7972553693598794,0.13263183862713523,6.392375471881054,187.29008098659702,1,0.19875142112240812,9335.243127166306
Keyword_271,0.8101133946791808,0.8601223971892046,3,501,0.09064885936924336,2482,0.1993830667957016,4039.6094072132687,22,3.5864432378890907,0.1599736050623244,3.106837440552768,27.547327202849488,0,0.20957679788291056,5267.497498807476
Keyword_272,0.8670723185801037,0.7798509888933498,10,2525,0.07291731130052505,2611,0.15469429182530448,6767.956713489186,273,4.249720769161316,0.11729967692839344,9.83115472404019,153.61242021298625,0,0.6350264694213571,5378.378231493078
Keyword_273,0.9132405525564713,0.039618825348357145,3,3272,0.09352155031797192,2667,0.1670129108869631,1907.4283346412878,128,1.62481541557773,0.224826161476595,2.8139480552001896,267.899164159357,1,0.410400256755865,7807.179957065224
Keyword_274,0.5113423988609378,0.48050694725782894,9,1587,0.171335122104553,1994,0.24956797783974824,8189.280635738074,290,3.2428782938932863,0.23741428197730308,2.1063035277052675,207.06980218117485,1,0.13141527316579837,3146.8897387132656
Keyword_275,0.5015162946871996,0.10493017841817487,4,3143,0.01845500394640581,1576,0.027990410432803134,1175.7243081596391,319,3.1333765342678426,0.23135270515891612,4.4773257264871695,140.5520469541333,1,0.5874773570497478,4819.075688360022
Keyword_276,0.7982951789667752,0.24204501586252747,7,932,0.27310219386335766,2169,0.06352235764809591,6563.453532984561,185,2.1638201489270994,0.21955740020199038,0.6627216500526457,70.00500863333713,1,0.44906058971726226,9686.629131467376
Keyword_277,0.6499639307777652,0.9866625932671464,9,4458,0.0553222757694351,2459,0.10789502496917124,3418.0817649386336,478,2.687258938562064,0.06930625822091079,9.787095200250729,410.48642754763375,1,0.1909688431345684,6721.486869324071
Keyword_278,0.7019668772577033,0.14249554290151323,7,4118,0.0738257162927021,131,0.09346777673173291,7477.654576118943,58,1.9120196448757794,0.10801129397973884,5.925492208522606,498.091894851475,1,0.8217283530303844,1537.4503199578594
Keyword_279,0.795792669436101,0.49888815345135606,9,4985,0.16030009116981744,282,0.01519493472327606,5502.14786714754,491,1.1382997892764335,0.14625517614526573,5.613825707475335,168.12335609432162,0,0.9235690887509254,1332.267479843533
Keyword_280,0.8900053418175663,0.6181557343181191,3,2616,0.215933282237811,1327,0.0320266255530822,4529.006854402375,0,1.4621054479822977,0.10592996751402012,6.592383171007227,193.90241686741894,0,0.7809345406127169,2042.647583330054
Keyword_281,0.3379951568515358,0.702464970544104,4,3327,0.037761425875875214,407,0.17342878993685829,1702.5297969115375,130,0.974811408805405,0.2289326580459154,5.020534112994346,310.92857471509376,0,0.8401800790146495,7667.1167442071755
Keyword_282,0.375582952639944,0.5596486834869141,8,424,0.10213146228867702,2528,0.22103787120701457,6371.846428200684,66,3.5738130883555588,0.10551252203248684,0.41742881923596165,360.62852999409296,0,0.29484151053950564,2953.7700384061604
Keyword_283,0.093981939840869,0.00977084741918366,6,4596,0.2909156356165636,994,0.13341448270383463,9747.950735769926,292,3.473273268991182,0.05008730516774777,6.161881759519928,199.05461972777766,1,0.3372156558267409,213.88846675079787
Keyword_284,0.578280140996174,0.3264613082439919,5,3747,0.08607946036647425,1240,0.1394058590832719,8257.778214821079,466,4.777728672109427,0.12572173109400817,7.190121381868663,452.94011090599855,1,0.287674786269269,9441.743635056619
Keyword_285,0.035942273796742086,0.5177116433847114,4,3112,0.10078454206831258,1143,0.07122242387977105,609.4818439642279,284,3.783552861412586,0.29417518550689026,4.225815700178126,282.20197466831456,1,0.7885570882290076,1697.1341639491066
Keyword_286,0.46559801813246016,0.08786649914483335,8,4740,0.2525845622792297,1311,0.19429032727209072,3768.531489828299,88,0.7342062744025915,0.075505609750737,7.59722616350481,227.94308782093583,0,0.9531253710410473,95.58186148068582
Keyword_287,0.5426446347075766,0.35062693120918076,1,3300,0.024562185190232025,1920,0.19043070096814152,9256.574261810816,416,4.479103282680294,0.18752601109353642,2.347312863450364,325.10301281415303,0,0.7451534860605123,2371.31602383323
Keyword_288,0.2865412521282844,0.033203108791366565,9,4645,0.14473781895460155,2626,0.1512077654122376,5035.407038094644,99,4.382038233255766,0.13556218445351484,2.290638251555222,476.63790488334075,1,0.8933200883916004,2350.287871181337
Keyword_289,0.5908332605690108,0.07857849715502074,1,4609,0.12008886169098436,1515,0.06103942876272228,6624.49713982371,188,2.4949414434771437,0.030597124618304723,1.6980281781069824,398.3033857387442,0,0.6748291853948553,4220.05250845723
Keyword_290,0.03050024993904943,0.39692327620159606,8,162,0.10181016037350882,1926,0.03328437237690147,9126.86746245799,476,3.1363837273756467,0.15148421573943724,3.7827481219127024,24.806499614886548,0,0.44889391050291916,9203.898315000368
Keyword_291,0.03734818874921442,0.13271575404306035,4,3247,0.0928528822729817,2954,0.02541725820571021,8739.208957294608,377,4.8923524961263345,0.21362765530801062,8.485419150351927,169.49340581628002,1,0.4831854534372747,8791.849177790979
Keyword_292,0.8226005606596583,0.5675408482615582,9,2428,0.036498490409518664,829,0.15224705599429067,5023.185551649704,345,2.8953696373167483,0.15883379299006745,8.296329415275737,237.91961905085523,1,0.16778928895066436,4568.94554982428
Keyword_293,0.3601906414112629,0.6894649691372657,5,1974,0.10129949051197815,2910,0.20800847659427202,4382.086563549445,387,4.573948227692404,0.2629107584865085,3.8899596588386878,160.6861982435071,1,0.12831147572142348,4108.999049918065
Keyword_294,0.12706051265188478,0.8005866991090829,3,189,0.022485196787543883,2767,0.21599930362742195,3403.529258611075,240,0.8736744101458389,0.09379173483069896,5.932275486204341,351.592842611076,0,0.7259280437701696,5550.090864748512
Keyword_295,0.5222432600548044,0.2001502442448101,9,1474,0.23647952045688622,1966,0.12126929784242794,7193.004237197282,269,1.3597334091890727,0.035012259678149825,7.236081533101665,414.0032291819776,1,0.4945860028100626,2434.5401197176575
Keyword_296,0.7699935530986108,0.16748258225906976,9,2999,0.12548606024782338,2378,0.19822511183361205,2876.998126720717,497,2.4833972454859303,0.28160402738082174,2.487947068817428,367.01582211670944,1,0.5969935612491666,521.8499196636284
Keyword_297,0.21582102749684318,0.10456784033440025,4,3218,0.13873211137277436,188,0.23725124712184567,2506.377188244692,218,3.1314056375178714,0.1196769413631835,1.7645967503579962,494.71997697999626,1,0.6018951228601747,9392.241361712067
Keyword_298,0.6228904758190003,0.6364302495436367,4,566,0.2691424300705381,906,0.07604082699713631,3568.936447091763,416,4.173025333382601,0.1771576099215537,9.72375033280188,139.9110857070494,0,0.3496382319999713,1866.9898487717273
Keyword_299,0.085347464993768,0.7064757264869012,8,2666,0.20083594531975402,2276,0.10551048313138171,1780.3784182191323,405,4.947179518144341,0.2396809065777568,6.2138174007752225,438.1198000370886,0,0.5283032597465417,1984.0072924571639
Keyword_300,0.0516817211686077,0.03158614482564204,2,937,0.012337139969214738,2846,0.23355495822320335,6954.246961298216,175,2.249831734133524,0.10405096252391836,9.816015646153273,384.47821926137067,1,0.523684199500932,4724.603288539476
Keyword_301,0.531354631568148,0.9362122462436898,9,3154,0.2835206986587726,1982,0.09117543215614836,6166.244086812817,386,0.7133703626303822,0.21768771607150722,3.443784272609068,184.2784849912823,1,0.44958449910507137,4916.133448403307
Keyword_302,0.5406351216101065,0.05197128365147241,6,99,0.07877189513353625,1561,0.22933030967723111,4833.956555817277,470,4.105271764828961,0.04927146644717013,7.060013829743902,368.39164911019947,0,0.8386078450609634,184.34209700741943
Keyword_303,0.6374299014982066,0.5412963353010705,9,4001,0.041208113580359064,501,0.2454507669410718,3909.354534822931,340,3.2197132358726366,0.09447518668959652,2.3037760017582536,56.51759842703225,0,0.5060476033188364,1479.547387739707
Keyword_304,0.7260913337226615,0.7090605194509164,8,3610,0.23275717173045585,70,0.16883457485786194,9091.534803538347,232,1.3934428649069075,0.05196608447959077,2.685881695611738,395.7200737585734,1,0.6432800720553891,3781.5481856074175
Keyword_305,0.9758520794625346,0.8709691237460856,7,68,0.15513842160134828,1087,0.2060536694810004,300.94661204116176,150,2.7267280547963906,0.24525686193639376,5.167831000569278,268.5036482806158,0,0.9059681083427434,6837.306935105391
Keyword_306,0.5163003483011953,0.7140869321324278,1,4871,0.13579346414522508,1713,0.18989093541306046,7693.386357637919,451,3.84039610490176,0.07456827821576775,3.2642194425299054,149.6836354910803,1,0.8796102605730303,2284.1845683193583
Keyword_307,0.32295647294124596,0.8017280830697918,3,1523,0.0823558931079951,2595,0.1778882218277257,9020.076621771399,276,3.966853041808897,0.21804703106751097,1.7594534820217864,329.6097643831692,1,0.9013799834012486,4230.1444624176265
Keyword_308,0.7951861947687037,0.33945019254280606,2,4111,0.1687667320600724,2905,0.08366345751549581,4469.08224850496,228,2.748282853994429,0.28355653520123925,2.7025189496943276,322.60189936363247,0,0.3430044968185126,5573.450647164668
Keyword_309,0.2708322512620742,0.8148251137465122,5,2656,0.08957153550875036,74,0.023702641097906492,5511.398009791761,170,1.8734653855798662,0.16305394062997433,0.45390910521205996,108.69568024620186,1,0.13148423947725657,8885.92494623292
Keyword_310,0.4389714207056361,0.08011484638467514,5,501,0.2714590715332496,595,0.09233241580471614,9445.192241941559,222,4.881841619173221,0.16660846575559943,7.073793852627118,20.046720331705437,1,0.3349601199057963,3260.705023271233
Keyword_311,0.07845638134226596,0.8948166560605276,5,3815,0.0724092991226259,1737,0.1700646364489376,2130.652377702289,212,3.4851317493042178,0.1436997347483655,4.97195490515003,219.64318051632856,0,0.35083661105863784,1335.582658634835
Keyword_312,0.02535074341545751,0.5475923761537362,4,2488,0.2664629936321685,2228,0.03460700757467233,5206.147129369002,281,2.337068837058344,0.10450814158415639,1.0330063574048036,286.9083753254885,1,0.9184242940524712,4892.722258976082
Keyword_313,0.9626484146779251,0.8172977699624937,5,4360,0.1722275734609335,544,0.012860315914778101,4752.464060010847,40,1.7620845089209358,0.14793995896822595,1.7997705319720632,438.9196127934462,0,0.6843184595541736,7467.216016840621
